word,rt,ambiguity,ambiguity_binary,n_communities,entropy,dissimilarity,max_dom,cnt,log_cnt,frq,log_frq,log_frqN,zipf,max_lem_cat,max_lem_cat_sum_perc,max_lem_lemma,max_lem_code,max_lem_perc,all_lem_cnt,all_lem_frq,all_lem_log_cnt,all_lem_log2_cnt,num_letters,sa_orth_cv_structure,sa_orth_syll_structure,rep_letters,N,NHF,frq_hf_s,hf_s,hf_s_list,P,PHF,avg_frq_Ns,N_TL,frq_hf_tl,hf_tl,hf_tl_list,N_A,frq_hf_A,hf_A,hf_A_list,N_D,frq_hf_D,hf_D,hf_D_list,orth_uniq_point,Lev_N,sa_num_phon,sa_num_syll,sa_init_phon,sa_phon_structure,sa_phon_CV_structure,sa_syll_accent,sa_homoph,sa_homoph_list,sa_NP,sa_NPHF,sa_frq_hfp,sa_hfp,sa_hfp_list,sa_pf,sa_pf_hf,sa_avg_frq_Np,sa_phon_uniq_point,familiarity,imageability,concreteness,log_rt,max_dom_scaled
rosca,886.5375,0.9531089745643172,1,2,0.9991421039919088,0.9539273450256238,0.5172413793103449,541,2.733999,1.757792,0.440561,0.245769,3.244967,NOUN,100.0,rosca,NCFS000,91.866913,719,1.777767,2.856729,8.1609,5,CVCCV,ros·ca,0,15,4,8.486787,mosca,mosca;rossa;tosca;ronca;OOOOOO;rasca;rocca;hosca;rosea;fosca;rosco;rosta;risca;posca;cosca;roscó,5,3,1.291647,0,0.0,,,2,0.636834,roscas,OOOOOO;roscas;roscar,3,59.885133,rosa,rosa;roca;OOOOOO;osca,6,1.0,5,2,R,Roska,CVCCV,1,0,,24,7,59.885133,rosa,rosa;roca;mosca;rossa;tosca;ronca;roza;OOOOOO;rasca;roscas;rocca;hosca;rosea;rocía;fosca;osca;roscar;rosco;rosta;risca;posca;rósea;cosca;rozna;roscó,6,4,4.721696,6,,,,2.9476971107193637,51.724137931034484
rostro,756.8531073446328,0.0,0,1,0.0,0.0,1.0,20174,4.304814,65.548406,1.823138,1.816584,4.816562,NOUN,100.0,rostro,NCMS000,99.192029,23402,57.862724,4.369253,19.090372,6,CVCCCV,ros·tro,1,2,0,11.271311,rastro,OOOOOO;rastro;postro,2,0,5.655151,0,0.0,,,1,10.722204,rostros,OOOOOO;rostros,2,0.025993,rosto,OOOOOO;rosto;ostro,7,1.75,6,2,R,Rostro,CVCCCV,1,0,,11,0,47.161451,mostró,OOOOOO;mostró;rastro;rostros;postró;arrostró;postro;rosto;ostro;rostió;rocero;arrostro,6,0,6.32551,7,4.645,5.708,5.242,2.879011598311166,100.0
rotación,904.2370062370062,0.5682568122508471,1,2,0.6699960320994334,0.8481495188414978,0.8245614035087719,3349,3.525045,10.881412,1.074868,1.036815,4.036685,NOUN,100.0,rotación,NCFS000,98.26814,3816,9.435269,3.581608,12.827918,8,CVCVCVVC,ro·ta·ción,0,3,1,76.101654,votación,votación;OOOOOO;dotación;notación,1,1,30.016756,0,0.0,,,2,0.094225,frotación,OOOOOO;frotación;brotación,0,0.0,,,7,1.75,8,3,R,Rotasjon,CVCVCVVC,3,0,,3,1,76.101654,votación,votación;OOOOOO;dotación;notación,1,1,30.016756,9,4.215,3.492,4.149,2.956282276725764,82.45614035087719
rotar,840.864238410596,0.4873235186719891,1,2,0.9067816913292784,0.537420994856664,0.6777777777777778,255,2.40824,0.828534,0.262103,-0.07999,2.91831,VERB,98.039216,rotar,VMN0000,98.039216,724,1.79013,2.859739,8.178105,5,CVCVC,ro·tar,1,17,9,40.205015,votar,votar;notar;robar;rodar;dotar;rogar;rotas;rozar;rotor;OOOOOO;retar;botar;rotan;rolar;potar;rosar;rotal;sotar,5,4,5.524515,0,0.0,,,6,2.420619,brotar,brotar;OOOOOO;frotar;rotary;trotar;rotara;rotará,2,8.356821,rota,rota;OOOOOO;otar,6,1.0,5,2,R,Rotar,CVCVC,2,0,,24,10,40.205015,votar,votar;notar;robar;rota;rodar;dotar;rogar;rotas;rozar;rotor;OOOOOO;retar;botar;rotary;rotan;otar;rolar;rotara;potar;rosar;rotará;rollar;rotal;sotar;rochar,6,5,4.284414,6,,,,2.9247258825177624,67.77777777777779
rotonda,967.003448275862,0.5184257233142264,1,3,0.8653774394155058,0.5990746923843798,0.5238095238095238,675,2.829947,2.193178,0.504223,0.341717,3.341074,NOUN,100.0,rotonda,NCFS000,65.481481,748,1.849471,2.873902,8.25931,7,CVCVCCV,ro·ton·da,1,1,1,2.726039,rotunda,rotunda;OOOOOO,1,1,2.726039,0,0.0,,,1,0.237188,rotondas,OOOOOO;rotondas,0,0.0,,,8,2.15,7,3,R,Rotonda,CVCVCCV,2,0,,2,1,2.726039,rotunda,rotunda;OOOOOO;rotondas,2,1,1.481614,8,,,,2.985428022753642,52.38095238095239
rotundo,883.0282131661442,0.7102408876856586,1,2,0.7897492536625222,0.8993245443308271,0.7631578947368421,1332,3.12483,4.327871,0.726554,0.6366,3.636274,ADJECTIVE,99.174174,rotundo,AQ0MS0,99.174174,2367,5.852537,3.374198,11.385214,7,CVCVCCV,ro·tun·do,1,2,0,2.726039,rotunda,OOOOOO;rotunda;rotando,2,0,1.614829,0,0.0,,,1,0.438636,rotundos,OOOOOO;rotundos,0,0.0,,,8,1.85,7,3,R,Rotundo,CVCVCCV,2,0,,3,0,2.726039,rotunda,OOOOOO;rotunda;rotando;rotundos,3,0,1.222765,8,,,,2.945974579711917,76.31578947368422
rotura,918.9067164179104,0.3855515395435255,1,3,0.5011535315688265,0.769328190378272,0.84,2137,3.330008,6.943439,0.900009,0.841778,3.841575,NOUN,100.0,rotura,NCFS000,95.741694,2389,5.906933,3.378216,11.412344,6,CVCVCV,ro·tu·ra,1,4,0,0.029242,rotula,OOOOOO;rotula;roturó;rotara;rojura,4,0,0.020307,0,0.0,,,3,0.864275,roturas,OOOOOO;roturas;roturar;roturan,1,0.185202,roura,OOOOOO;roura,7,1.6,6,3,R,Rotura,CVCVCV,2,0,,10,0,0.864275,roturas,OOOOOO;roturas;rótula;roturar;roura;rotula;roturó;rotara;rotará;roturan;rojura,5,0,0.159858,7,4.335,4.806,3.873,2.96327142585704,84.0
rozar,873.0242214532872,0.0,0,1,0.0,0.0,1.0,529,2.724276,1.718802,0.434378,0.236046,3.235226,VERB,99.432892,rozar,VMN0000,99.432892,3455,8.542676,3.538448,12.520615,5,CVCVC,ro·zar,1,16,6,11.693701,gozar,gozar;robar;rodar;rezar;rozas;rogar;OOOOOO;rozan;rotar;rizar;hozar;rolar;rosar;razar;cozar;rozad;lozar,4,4,2.834886,1,0.003249,orzar,OOOOOO;orzar,7,0.090976,rozara,OOOOOO;rozara;rozará;trozar;ronzar;roznar;rozaré;rozare,1,2.352387,roza,roza;OOOOOO,6,1.0,5,2,R,Rosar,CVCVC,2,1,rosar,37,10,59.885133,rosa,rosa;rosas;gozar;robar;rodar;rezar;rozas;rogar;roza;rosal;OOOOOO;posar;rozan;rotar;osar;rociar;roser;roscar;rizar;rozara;hozar;rozará;losar;rolar;rollar;rasar;sosar;razar;fosar;rochar;ronzar;roznar;rozaré;rozare;rozad;lozar;rosara;cozar,6,5,3.706142,6,4.413,,5.167,2.941026293072787,100.0
roña,961.043165467626,0.5707149678435374,1,2,0.6098403047164005,0.9358433075507236,0.85,75,1.880814,0.243686,0.094711,-0.607416,2.386831,NOUN,100.0,roña,NCFS000,76.0,83,0.205222,1.919078,3.682861,4,CVCV,ro·ña,0,21,13,103.024134,roma,roma;doña;rosa;roja;ropa;roca;rota;roba;roza;roda;riña;raña;roya;OOOOOO;rola;ñoña;roía;moña;coña;ruña;rora;roño,4,3,16.522715,0,0.0,,,1,0.032492,roñas,OOOOOO;roñas,1,3.314136,roa,roa;OOOOOO,5,1.0,4,2,R,RoJa,CVCV,1,0,,25,15,103.024134,roma,roma;doña;rosa;roja;ropa;roca;rota;roba;rocha;roa;roza;roda;riña;raña;roya;OOOOOO;rola;ñoña;roía;moña;rolla;coña;roñas;ruña;rora;roño,5,4,14.154999,5,,,,2.9827428945399195,85.0
roñoso,940.0372881355931,0.0,0,1,0.0,0.0,1.0,60,1.78533,0.194949,0.077349,-0.7029,2.289921,ADJECTIVE,100.0,roñoso,AQ0MS0,100.0,111,0.274454,2.045323,4.183346,6,CVCVCV,ro·ño·so,1,2,1,2.199676,rocoso,rocoso;OOOOOO;roñosa,2,1,1.145326,0,0.0,,,1,0.042239,roñosos,OOOOOO;roñosos,0,0.0,,,7,1.85,6,3,R,RoJoso,CVCVCV,2,0,,3,1,2.199676,rocoso,rocoso;OOOOOO;roñosa;roñosos,3,1,0.77763,7,,,,2.9731450809511273,100.0
rubio,788.1826241134752,0.3648314067535773,1,2,0.4394969869215134,0.8301112808737638,0.9090909090909092,4196,3.622939,13.633445,1.165347,1.134709,4.134606,NOUN,57.221163,rubio,NP00000,56.720686,7188,17.772723,3.856608,14.873426,5,CVCVV,ru·bio,0,9,0,7.287849,rubia,OOOOOO;rubia;rubro;rublo;rucio;rubió;nubio;dubio;rabio;rumio,5,0,1.319156,0,0.0,,,2,1.897505,rubios,OOOOOO;rubios;rubito,2,0.03899,rubo,OOOOOO;rubo;ubio,6,1.35,5,2,R,RuBjo,CVCVV,1,1,rubió,18,1,19.247981,subió,subió;OOOOOO;rubia;rubro;rubios;rugió;rublo;rabió;rucio;nubio;dubio;robió;rabio;revió;rubo;rumió;rubión;ubio;rumio,6,1,1.91339,6,6.267,6.068,5.541,2.896626856392543,90.90909090909092
rubor,907.2627737226276,0.0,0,1,0.0,0.0,1.0,650,2.813581,2.111949,0.493033,0.325351,3.324683,NOUN,100.0,rubor,NCMS000,98.461538,703,1.738206,2.846955,8.105155,5,CVCVC,ru·bor,1,3,1,11.761933,rumor,rumor;OOOOOO;ruber;rubos,3,1,4.076604,1,1.959239,rubro,OOOOOO;rubro,0,0.0,,,1,0.03899,rubo,OOOOOO;rubo,6,1.8,5,2,R,RuBor,CVCVC,2,0,,4,1,11.761933,rumor,rumor;OOOOOO;ruber;rubo;rubos,4,1,3.0672,6,,,,2.9577330915247817,100.0
rudeza,994.4733333333334,0.4310665251182882,1,2,0.8395304981054317,0.5134614240829558,0.7313432835820896,431,2.635484,1.400385,0.380281,0.147254,3.146247,NOUN,100.0,rudeza,NCFS000,100.0,446,1.102759,2.649335,7.018975,6,CVCVCV,ru·de·za,0,0,0,0.0,,,0,0,0.0,0,0.0,,,2,1.679812,crudeza,crudeza;OOOOOO;rudezas,0,0.0,,,7,1.9,6,3,R,RuDesa,CVCVCV,2,0,,1,0,0.048737,rudezas,OOOOOO;rudezas,1,0,0.048737,7,,,,2.9975931420693467,73.13432835820896
rudo,830.6853146853147,0.6751590165224663,1,3,0.8971293799195745,0.7525770882489577,0.4444444444444444,925,2.966611,3.005466,0.602653,0.478381,3.477912,ADJECTIVE,98.702703,rudo,AQ0MS0,98.702703,2404,5.944021,3.380934,11.430718,4,CVCV,ru·do,0,25,5,123.730984,pudo,pudo;ruso;mudo;nudo;dudo;OOOOOO;ruda;rudi;judo;rufo;rodo;sudo;yudo;rulo;ludo;ruzo;ñudo;ruto;redo;rubo;runo;rumo;ruco;rujo;ruño;rugo,4,2,8.064007,1,0.016246,urdo,OOOOOO;urdo,5,46.368658,ruido,ruido;crudo;ruedo;OOOOOO;rudos;raudo,0,0.0,,,5,1.0,4,2,R,RuDo,CVCV,1,0,,36,9,123.730984,pudo,pudo;ruso;rodó;mudo;nudo;mudó;dudo;dudó;ruth;OOOOOO;ruda;rudos;rudi;judo;rufo;raudo;rut;rucó;rodo;sudo;yudo;rulo;ludo;sudó;ruzo;ñudo;ruto;redo;redó;rubo;runo;rumo;ruco;rujo;ruño;rugo;ruñó,5,4,6.376011,5,,,,2.9194365328349163,44.44444444444444
rueda,801.2037037037037,0.4783290186558106,1,2,0.6360156177392154,0.752071183968849,0.8392857142857143,10061,4.002684,32.689725,1.527497,1.514454,4.514411,NOUN,99.980121,rueda,NCFS000,84.464765,22815,56.411334,4.35822,18.994086,5,CVVCV,rue·da,0,6,2,145.818724,pueda,pueda;queda;OOOOOO;ruedo;ruega;rueca;ruede,3,1,47.174989,0,0.0,,,2,16.424467,ruedas,OOOOOO;ruedas;ruedan,2,2.742285,ruda,OOOOOO;ruda;reda,6,1.5,5,2,R,RweDa,CVVCV,1,0,,8,1,145.818724,pueda,pueda;OOOOOO;ruedas;ruedo;ruega;ruedan;rueca;ruede;reda,5,1,21.162137,6,6.339,6.479,6.077,2.903742948228083,83.92857142857143
rufián,953.9786324786324,0.6118979138371613,1,2,0.9709505944546686,0.6302049942930741,0.6,296,2.472756,0.961749,0.292643,-0.015473,2.983062,NOUN,98.986486,rufián,NCMS000,87.162162,473,1.169518,2.674861,7.154882,6,CVCVVC,ru·fián,0,0,0,0.0,,,0,0,0.0,0,0.0,,,0,0.0,,,0,0.0,,,5,2.45,6,2,R,Rufjan,CVCVVC,2,0,,1,0,0.051986,rumian,OOOOOO;rumian,1,0,0.051986,7,,,,2.979538647345031,60.0
rugoso,938.5514950166112,0.0,0,1,0.0,0.0,1.0,322,2.509203,1.046227,0.310954,0.020973,3.019626,ADJECTIVE,99.689441,rugoso,AQ0MS0,99.689441,697,1.723371,2.843233,8.083973,6,CVCVCV,ru·go·so,1,2,0,0.822036,rugosa,OOOOOO;rugosa;jugoso,2,0,0.69207,0,0.0,,,1,0.139714,rugosos,OOOOOO;rugosos,0,0.0,,,7,1.85,6,3,R,RuGoso,CVCVCV,2,0,,3,0,0.822036,rugosa,OOOOOO;rugosa;jugoso;rugosos,3,0,0.507951,7,,,,2.972458105820478,100.0
ruin,917.6868250539956,0.2566322385638737,1,2,0.6962122601251459,0.3686120645415571,0.8125,713,2.853698,2.316646,0.520699,0.365468,3.36486,ADJECTIVE,91.584853,ruin,AQ0CS0,91.584853,1017,2.514588,3.007321,9.043979,4,CVVC,ruin,0,7,2,28.001198,ruiz,ruiz;rain;OOOOOO;ruán;rhin;quin;ruan;ruín,4,2,4.845415,0,0.0,,,4,11.869155,ruina,ruina;OOOOOO;ruine;ruino;ruiné,1,1.517354,rui,OOOOOO;rui,5,1.4,4,1,R,Rwin,CVVC,1,1,ruín,13,3,28.001198,ruiz,ruiz;ruina;rain;OOOOOO;rui;ruán;rhin;ruíz;wyn;gwyn;ruan;ruine;ruino;ruiné,5,3,3.71878,5,,,,2.962694496717502,81.25
ruleta,859.7117117117117,0.3434661467266559,1,2,0.8696207740543749,0.3949608346237367,0.7093023255813954,599,2.778151,1.946242,0.469268,0.289921,3.289197,NOUN,100.0,ruleta,NCFS000,86.310518,628,1.552764,2.79796,7.828578,6,CVCVCV,ru·le·ta,0,2,1,3.304388,muleta,muleta;OOOOOO;zuleta,1,1,1.853642,0,0.0,,,1,0.094225,ruletas,OOOOOO;ruletas,0,0.0,,,7,1.85,6,3,R,Ruleta,CVCVCV,2,0,,4,1,3.304388,muleta,muleta;OOOOOO;zuleta;chuleta;ruletas,2,1,1.047852,7,,,,2.9343528431010855,70.93023255813954
rulo,1005.9873015873015,0.0,0,1,0.0,0.0,1.0,52,1.724276,0.168956,0.067798,-0.763954,2.227774,NOUN,100.0,rulo,NP00000,61.538462,117,0.289289,2.068186,4.277393,4,CVCV,ru·lo,0,26,13,48.555338,ruso,ruso;nulo;culo;rudo;rule;rolo;mulo;rufo;bulo;zulo;ralo;rull;pulo;OOOOOO;ruzo;ruto;rilo;gulo;rula;rubo;runo;rumo;ruco;rujo;ruño;rugo;julo,4,4,2.619567,0,0.0,,,4,1.221681,rulfo,rulfo;rublo;rulos;OOOOOO;rulot,0,0.0,,,5,1.0,4,2,R,Rulo,CVCV,1,0,,34,17,48.555338,ruso,ruso;nulo;culo;rudo;rule;rulfo;rolo;mulo;rufo;rublo;bulo;chulo;zulo;ralo;rucó;rulos;pulo;OOOOOO;ruzo;ruto;rilo;gulo;rula;rubo;runo;rumo;ruco;roló;rujo;ruño;rugo;julo;rulot;riló;ruñó,5,5,2.097041,5,,,,3.0025924987264987,100.0
rumbo,835.0174825174826,0.3609672742656875,1,2,0.9679884922470298,0.3729045098746577,0.6049382716049383,8167,3.912116,26.53583,1.439898,1.423886,4.423833,NOUN,91.86972,rumbo,NCMS000,90.179993,8805,21.770844,3.944729,15.56089,5,CVCCV,rum·bo,0,11,0,1.436125,rumba,OOOOOO;rumba;rambo;rombo;jumbo;dumbo;tumbo;lumbo;zumbo;rumbe;rumbó;rumio,4,0,0.489736,0,0.0,,,2,2.150939,rumbos,OOOOOO;rumbos;trumbo,2,0.03899,rubo,OOOOOO;rubo;rumo,6,1.25,5,2,R,RumBo,CVCCV,1,1,rumbó,18,0,2.150939,rumbos,OOOOOO;rumbos;rumba;rambo;rombo;jumbo;tumbó;dumbo;tumbo;chumbo;zumbó;rubo;arrumbó;lumbo;zumbo;rumió;rumo;rumbe;rumio,5,0,0.484485,6,5.308,3.534,3.395,2.921695568275686,60.49382716049383
rumor,806.2471910112359,0.0,0,1,0.0,0.0,1.0,3620,3.558829,11.761933,1.105916,1.070599,4.070479,NOUN,100.0,rumor,NCMS000,98.453039,8209,20.297201,3.91429,15.321668,5,CVCVC,ru·mor,1,4,1,30.155386,humor,humor;OOOOOO;tumor;rubor;rumos,3,1,9.229218,0,0.0,,,0,0.0,,,1,0.019495,rumo,OOOOOO;rumo,6,1.75,5,2,R,Rumor,CVCVC,2,0,,6,1,30.155386,humor,humor;OOOOOO;tumor;rubor;rumo;rumos;rumohra,5,1,6.157686,6,5.174,4.334,3.735,2.9064682145512992,100.0
ruptura,874.2700729927008,0.2867220611389852,1,2,0.4090731390438265,0.7009065953564526,0.918032786885246,5902,3.771073,19.176499,1.304846,1.282843,4.282769,NOUN,100.0,ruptura,NCFS000,97.01796,6237,15.421323,3.794976,14.401841,7,CVCCVCV,rup·tu·ra,1,0,0,0.0,,,0,0,0.0,0,0.0,,,1,1.101463,rupturas,OOOOOO;rupturas,0,0.0,,,8,2.3,7,3,R,Ruptura,CVCCVCV,2,0,,1,0,1.101463,rupturas,OOOOOO;rupturas,1,0,1.101463,8,5.852,4.199,3.488,2.9416456123737764,91.8032786885246
rural,846.5901639344262,0.0,0,1,0.0,0.0,1.0,13923,4.143764,45.237953,1.664999,1.655534,4.655503,ADJECTIVE,76.887165,rural,AQ0CS0,76.887165,20372,50.370883,4.309034,18.567771,5,CVCVC,ru·ral,1,4,0,3.678041,mural,OOOOOO;mural;cural;aural;oural,1,0,0.983681,0,0.0,,,1,0.133215,crural,OOOOOO;crural,0,0.0,,,6,1.75,5,2,R,Rural,CVCVC,2,0,,4,0,3.678041,mural,OOOOOO;mural;cural;aural;oural,1,0,0.983681,6,,,,2.9276732183385374,100.0
rusia,871.1335504885993,0.8163953504187602,1,2,0.9182958340544896,0.8890330546466545,0.6666666666666666,30287,4.481271,98.407088,1.997417,1.993041,4.993026,NOUN,100.0,rusia,NP00000,92.713045,30287,74.886262,4.481256,20.081658,5,CVCVV,ru·sia,0,5,0,7.287849,rubia,OOOOOO;rubia;rupia;rumia;rucia;rusta,2,0,1.566741,0,0.0,,,1,7.86295,prusia,OOOOOO;prusia,1,30.233366,rusa,OOOOOO;rusa,5,1.65,5,2,R,Rusja,CVCVV,1,1,rucia,12,0,30.233366,rusa,OOOOOO;rusa;rubia;sucia;lucia;recia;rucio;rupia;rumia;ricia;rucias;rusta;pucia,6,0,4.147273,6,,,,2.940084740305158,66.66666666666666
ruso,830.7484008528785,0.6281463019826148,1,5,0.8066870262238237,0.7786741097387242,0.5316455696202531,14944,4.174496,48.555338,1.69509,1.686266,4.686237,ADJECTIVE,90.825749,ruso,AQ0MS0,90.825749,32133,79.450598,4.506951,20.31261,4,CVCV,ru·so,0,25,1,97.091181,puso,puso;OOOOOO;rusa;raso;rudo;rush;huso;suso;luso;rufo;yuso;rust;roso;rulo;riso;muso;ruzo;ruto;cuso;rubo;runo;rumo;ruco;rujo;ruño;rugo,4,1,5.808185,1,0.165707,urso,OOOOOO;urso,4,22.805803,rusos,OOOOOO;rusos;druso;rusco;rusto,2,221.420009,uso,uso;OOOOOO;rus,5,1.0,4,2,R,Ruso,CVCV,1,1,ruzo,52,2,221.420009,uso,uso;puso;OOOOOO;rusa;rusos;usó;rus;raso;rehusó;rudo;busó;rezo;rezó;rush;huso;suso;luso;rozó;rufo;rizo;yuso;buzo;rucio;ruz;rucó;rhus;rust;chuzo;rizó;roso;rulo;riso;razo;rozo;ouzo;muso;buzó;rehúso;ruto;cuso;rusco;rubo;runo;rushe;rumo;ruco;uzo;rosó;rujo;ruño;rugo;rusto;ruñó,5,2,8.133441,5,5.337,5.102,6.008,2.9194695139574427,53.16455696202531
ruta,790.3983739837398,0.3461858679642067,1,2,0.7642045065086204,0.453001604957562,0.7777777777777778,16682,4.222274,54.202365,1.741958,1.734044,4.734018,NOUN,100.0,ruta,NCFS000,65.285937,22192,54.870933,4.346196,18.889424,4,CVCV,ru·ta,0,21,0,30.233366,rusa,OOOOOO;rusa;rita;rota;rata;puta;ruth;ruda;reta;runa;muta;rute;ruca;rufa;huta;ruto;rula;ruja;ruga;ruña;juta;zuta,4,0,3.202582,0,0.0,,,8,19.160253,rutas,OOOOOO;rutas;fruta;bruta;gruta;rutan;rauta;rusta;eruta,2,0.935756,uta,OOOOOO;uta;rut,5,1.0,4,2,R,Ruta,CVCV,1,0,,29,0,30.233366,rusa,OOOOOO;rusa;rutas;rita;rota;utah;rata;puta;rúa;ruda;reta;uta;runa;muta;rute;ruca;rufa;chuta;rutan;huta;ruto;rula;ruja;ruga;ruña;zuta;juta;rauta;rusta;rucha,5,0,3.254307,5,5.821,5.434,5.05,2.8978460381450883,77.77777777777779
rápida,799.522033898305,0.0,0,1,0.0,0.0,1.0,12948,4.112236,42.070029,1.634175,1.624006,4.623973,ADJECTIVE,97.420451,rápido,AQ0FS0,97.420451,32878,81.292652,4.516905,20.402434,6,CVCVCV,rá·pi·da,0,3,1,48.441618,rápido,rápido;OOOOOO;lápida;rábida,3,1,17.169606,0,0.0,,,1,6.758238,rápidas,OOOOOO;rápidas,0,0.0,,,7,1.8,6,3,R,RapiDa,CVCVCV,1,0,,10,1,48.441618,rápido,rápido;OOOOOO;rápidas;rapiña;lápida;rábida;raída;rapada;rapids;lapida;tapida,6,1,6.299132,7,,,,2.9028304368985003,100.0
rápidamente,922.9704918032788,0.0,0,1,0.0,0.0,1.0,21598,4.334434,70.1752,1.852329,1.846204,4.846184,ADVERB,99.671266,rápidamente,RG,99.671266,21598,53.402235,4.334414,18.787141,11,CVCVCVCVCCV,rá·pi·da·men·te,1,1,0,0.357407,rapidamente,OOOOOO;rapidamente,1,0,0.357407,0,0.0,,,0,0.0,,,0,0.0,,,7,2.6,11,5,R,RapiDamente,CVCVCVCVCCV,1,1,rapidamente,0,0,0.0,,,0,0,0.0,7,,,,2.965187816462681,100.0
rápido,808.6519174041298,0.0,0,1,0.0,0.0,1.0,14909,4.173478,48.441618,1.694093,1.685248,4.685219,ADJECTIVE,97.531692,rápido,AQ0MS0,97.531692,32544,80.466818,4.512471,20.362394,6,CVCVCV,rá·pi·do,0,3,0,42.070029,rápida,OOOOOO;rápida;ráyido;rábido,2,0,14.025509,0,0.0,,,1,10.342053,rápidos,OOOOOO;rápidos,0,0.0,,,7,1.8,6,3,R,RapiDo,CVCVCV,1,0,,11,0,42.070029,rápida,OOOOOO;rápida;rápidos;raído;rapado;rapids;lapido;lapidó;ráyido;rábido;tapido;rapiñó,6,0,4.917149,7,6.286,4.73,4.659,2.907761620646323,100.0
réplica,868.8975265017668,0.5550505745038531,1,4,0.7384944398661154,0.7515974996433018,0.5921052631578947,2399,3.380211,7.794717,0.944222,0.891981,3.8918,NOUN,100.0,réplica,NCFS000,97.373906,3060,7.566017,3.485721,12.150254,7,CVCCVCV,ré·pli·ca,0,1,0,2.485602,replica,OOOOOO;replica,1,0,2.485602,0,0.0,,,1,2.176932,réplicas,OOOOOO;réplicas,0,0.0,,,8,1.9,7,3,R,Replika,CVCCVCV,1,1,replica,10,1,18.601399,replicó,replicó;OOOOOO;réplicas;replicar;repliqué;replican;replico;replicas;replique;repica;replicad,3,1,2.479428,8,4.624,3.952,3.935,2.9389685609147276,59.210526315789465
rígido,859.2212121212121,0.0,0,1,0.0,0.0,1.0,1652,3.218273,5.3676,0.803976,0.730043,3.72978,ADJECTIVE,99.757869,rígido,AQ0MS0,99.757869,4476,11.067155,3.65089,13.328998,6,CVCVCV,rí·gi·do,0,3,0,4.532568,rígida,OOOOOO;rígida;regido;rugido,2,0,3.075865,0,0.0,,,2,2.456359,rígidos,OOOOOO;rígidos;frígido,0,0.0,,,7,1.75,6,3,R,RixiDo,CVCVCV,1,0,,4,0,4.532568,rígida,OOOOOO;rígida;regido;rígidos;rugido,3,0,2.920988,7,,,,2.934104990182152,100.0
río,748.5853658536586,0.0,0,1,0.0,0.0,1.0,110469,5.043244,358.930649,2.556219,2.555014,5.555011,NOUN,99.9828,río,NCMS000,69.161484,122732,303.461577,5.088958,25.897492,3,CVV,rí·o,0,11,0,164.098457,cío,OOOOOO;cío;tío;mío;lío;rio;pío;reo;fío;ría;roo;ríe,3,0,58.956762,1,0.022744,roí,OOOOOO;roí,5,59.420504,ríos,OOOOOO;ríos;frío;trío;brío;crío,1,10.026885,ro,OOOOOO;ro,4,1.15,3,2,R,Rio,CVV,1,0,,40,0,164.098457,cío,OOOOOO;cío;tío;mío;lío;rico;ríos;rio;pío;reo;rió;ro;fío;rito;ría;roo;ríe;io;rhin;rizo;ribó;ris;rino;rizó;quío;riso;riñó;riño;guío;rijo;rif;rilo;rimo;ri;ril;rifó;arrío;rimó;ruó;rifo;riló,4,0,20.176751,4,6.307,6.255,6.271,2.8742413328089595,100.0
sabelotodo,1069.778877887789,0.0,0,1,0.0,0.0,1.0,50,1.70757,0.162458,0.065377,-0.78066,2.210741,NOUN,100.0,sabelotodo,NCCN000,82.0,50,0.123628,1.69897,2.886499,10,CVCVCVCVCV,sa·be·lo·to·do,1,0,0,0.0,,,0,0,0.0,0,0.0,,,1,0.012997,sabelotodos,OOOOOO;sabelotodos,0,0.0,,,11,3.7,10,5,s,saBelotoDo,CVCVCVCVCV,4,0,,1,0,0.012997,sabelotodos,OOOOOO;sabelotodos,1,0,0.012997,11,,,,3.0292940187718056,100.0
saber,778.6226012793177,0.0,0,1,0.0,0.0,1.0,52072,4.716613,169.189879,2.230934,2.228383,5.228374,VERB,98.536642,saber,VMN0000,98.536642,251509,621.869746,5.400554,29.165978,5,CVCVC,sa·ber,0,10,1,363.180541,haber,haber;OOOOOO;saben;sabes;sabor;sabed;caber;sauer;sabeo;sabir;sabea,4,1,46.37938,1,0.708315,sabre,OOOOOO;sabre,0,0.0,,,1,154.198289,sabe,OOOOOO;sabe,6,1.45,5,2,s,saBer,CVCVC,2,0,,19,1,363.180541,haber,haber;OOOOOO;sabe;saben;sabes;sabor;xavier;xabier;save;sabed;caber;sauer;zabell;ciber;sever;saved;sacher;sabeo;sabir;sabea,6,1,33.461827,6,5.134,2.69,3.447,2.8913270059431886,100.0
